-73.778,40.644,2
-73.78,40.704,2
-73.781,40.648,86
-73.781,40.666,2
-73.782,40.661,4
-73.783,40.657,6
-73.784,40.652,10
-73.784,40.65,86
-73.785,40.648,300
-73.785,40.666,1
-73.786,40.643,4
-73.786,40.661,2
-73.787,40.657,2
-73.788,40.645,10
-73.788,40.65,354
-73.789,40.659,2
-73.789,40.677,2
-73.79,40.655,26
-73.791,40.649,570
-73.792,40.644,186
-73.792,40.662,6
-73.793,40.658,2
-73.794,40.653,144
-73.795,40.649,254
-73.795,40.65,180
-73.797,40.658,14
-73.798,40.653,110
-73.798,40.671,2
-73.799,40.623,2
-73.799,40.65,136
-73.8,40.622,2
-73.8,40.659,40
-73.8,40.66,20
-73.801,40.643,2
-73.801,40.661,6
-73.802,40.657,58
-73.803,40.652,98
-73.804,40.648,68
-73.805,40.654,90
-73.806,40.668,2
-73.807,40.663,4
-73.807,40.681,2
-73.807,40.726,2
-73.808,40.659,136
-73.809,40.654,36
-73.81,40.663,38
-73.811,40.662,84
-73.811,40.66,94
-73.812,40.658,18
-73.812,40.676,4
-73.813,40.653,56
-73.814,40.649,2
-73.815,40.662,42
-73.816,40.658,28
-73.817,40.664,44
-73.817,40.682,4
-73.819,40.655,16
-73.819,40.673,4
-73.819,40.691,2
-73.82,40.659,10
-73.82,40.66,16
-73.82,40.677,8
-73.821,40.663,24
-73.821,40.762,4
-73.822,40.659,24
-73.822,40.66,30
-73.822,40.677,12
-73.822,40.703,2
-73.823,40.654,10
-73.823,40.672,12
-73.824,40.668,18
-73.825,40.663,32
-73.825,40.681,2
-73.826,40.659,14
-73.826,40.677,4
-73.827,40.654,8
-73.827,40.672,12
-73.828,40.705,2
-73.828,40.723,2
-73.829,40.656,4
-73.829,40.674,10
-73.829,40.69,2
-73.83,40.665,16
-73.83,40.683,10
-73.831,40.664,14
-73.832,40.641,2
-73.832,40.678,10
-73.832,40.696,12
-73.833,40.637,2
-73.833,40.655,8
-73.833,40.66,2
-73.833,40.673,22
-73.833,40.691,2
-73.834,40.669,8
-73.834,40.687,4
-73.835,40.664,6
-73.835,40.682,6
-73.836,40.678,10
-73.836,40.759,2
-73.837,40.655,2
-73.837,40.673,18
-73.837,40.691,2
-73.837,40.718,2
-73.837,40.736,2
-73.838,40.669,8
-73.839,40.664,4
-73.839,40.682,6
-73.84,40.642,2
-73.84,40.679,24
-73.84,40.723,2
-73.84,40.75,2
-73.841,40.665,6
-73.841,40.683,4
-73.842,40.679,22
-73.842,40.723,2
-73.843,40.656,4
-73.843,40.674,8
-73.844,40.651,4
-73.844,40.66,10
-73.844,40.714,2
-73.844,40.769,2
-73.845,40.683,4
-73.846,40.679,8
-73.846,40.697,10
-73.847,40.674,6
-73.847,40.692,10
-73.847,40.69,2
-73.848,40.688,2
-73.849,40.665,2
-73.849,40.683,8
-73.85,40.656,2
-73.85,40.692,2
-73.85,40.69,12
-73.85,40.7,4
-73.851,40.655,6
-73.851,40.673,16
-73.851,40.691,6
-73.852,40.669,6
-73.852,40.687,12
-73.852,40.713,2
-73.853,40.657,4
-73.853,40.675,2
-73.853,40.693,2
-73.854,40.634,2
-73.854,40.652,2
-73.854,40.689,8
-73.854,40.733,2
-73.854,40.7,4
-73.855,40.666,4
-73.855,40.66,4
-73.855,40.684,2
-73.856,40.698,2
-73.856,40.724,4
-73.856,40.797,2
-73.857,40.675,16
-73.857,40.693,14
-73.857,40.701,2
-73.857,40.738,2
-73.858,40.689,2
-73.859,40.684,14
-73.859,40.729,2
-73.86,40.651,2
-73.86,40.688,14
-73.86,40.732,4
-73.86,40.73,2
-73.861,40.638,2
-73.861,40.656,2
-73.862,40.651,2
-73.862,40.66,2
-73.862,40.688,8
-73.862,40.769,2
-73.863,40.665,2
-73.863,40.728,2
-73.863,40.809,2
-73.864,40.679,4
-73.864,40.705,2
-73.864,40.723,2
-73.865,40.667,2
-73.865,40.685,2
-73.866,40.662,2
-73.866,40.699,4
-73.866,40.707,2
-73.866,40.725,2
-73.866,40.761,2
-73.866,40.897,2
-73.867,40.694,6
-73.869,40.667,12
-73.869,40.69,8
-73.869,40.711,6
-73.869,40.766,8
-73.87,40.683,2
-73.87,40.728,8
-73.87,40.764,10
-73.871,40.675,6
-73.871,40.68,2
-73.871,40.693,8
-73.871,40.701,2
-73.871,40.738,2
-73.871,40.774,2280
-73.872,40.689,2
-73.872,40.733,4
-73.872,40.751,2
-73.873,40.684,2
-73.873,40.729,4
-73.873,40.765,24
-73.874,40.698,4
-73.874,40.706,2
-73.874,40.779,2
-73.875,40.657,2
-73.875,40.693,8
-73.875,40.701,2
-73.875,40.738,2
-73.875,40.75,4
-73.875,40.774,3397
-73.876,40.681,2
-73.876,40.708,2
-73.876,40.726,4
-73.876,40.799,2
-73.877,40.677,2
-73.877,40.695,4
-73.877,40.721,6
-73.877,40.758,4
-73.877,40.776,8
-73.878,40.654,2
-73.878,40.717,4
-73.878,40.753,4
-73.878,40.771,204
-73.879,40.686,2
-73.879,40.749,4
-73.879,40.767,34
-73.88,40.697,2
-73.88,40.723,8
-73.88,40.741,2
-73.88,40.82,2
-73.881,40.658,4
-73.881,40.676,6
-73.881,40.694,2
-73.881,40.702,4
-73.881,40.739,2
-73.881,40.775,10
-73.882,40.653,2
-73.882,40.671,4
-73.882,40.716,4
-73.882,40.734,6
-73.882,40.752,36
-73.882,40.75,8
-73.882,40.851,2
-73.883,40.748,12
-73.883,40.766,30
-73.884,40.662,2
-73.884,40.699,2
-73.884,40.743,2
-73.884,40.761,36
-73.885,40.702,4
-73.885,40.757,6
-73.885,40.775,42
-73.886,40.671,2
-73.886,40.734,28
-73.886,40.752,18
-73.886,40.75,22
-73.887,40.685,4
-73.887,40.711,4
-73.887,40.748,14
-73.887,40.766,16
-73.888,40.691,2
-73.888,40.736,6
-73.888,40.754,12
