-73.675,40.765,2
-73.724,40.801,2
-73.732,40.767,2
-73.733,40.681,2
-73.741,40.691,1
-73.753,40.74,2
-73.758,40.68,2
-73.76,40.669,2
-73.761,40.682,2
-73.769,40.675,2
-73.77,40.646,2
-73.771,40.665,2
-73.773,40.65,2
-73.774,40.651,2
-73.775,40.647,2
-73.777,40.649,22
-73.777,40.65,10
-73.779,40.658,2
-73.779,40.694,2
-73.779,40.702,2
-73.78,40.678,2
-73.78,40.704,2
-73.781,40.648,648
-73.781,40.666,6
-73.781,40.729,2
-73.782,40.661,2
-73.782,40.724,2
-73.782,40.742,1
-73.783,40.657,4
-73.783,40.675,2
-73.784,40.652,28
-73.784,40.65,732
-73.785,40.648,716
-73.785,40.765,2
-73.786,40.643,8
-73.786,40.661,6
-73.787,40.657,42
-73.788,40.645,390
-73.788,40.65,722
-73.789,40.659,16
-73.79,40.655,110
-73.79,40.73,2
-73.791,40.649,1998
-73.791,40.667,4
-73.791,40.711,2
-73.792,40.644,694
-73.792,40.662,6
-73.793,40.658,86
-73.794,40.653,932
-73.795,40.649,1242
-73.795,40.65,1602
-73.795,40.667,5
-73.795,40.766,2
-73.796,40.644,36
-73.796,40.662,18
-73.797,40.658,240
-73.797,40.676,2
-73.798,40.653,1044
-73.799,40.65,800
-73.799,40.678,2
-73.799,40.795,1
-73.8,40.659,310
-73.8,40.66,152
-73.8,40.677,2
-73.801,40.661,70
-73.802,40.639,2
-73.802,40.657,506
-73.802,40.693,2
-73.803,40.652,444
-73.804,40.648,114
-73.804,40.666,90
-73.805,40.654,320
-73.805,40.672,2
-73.805,40.717,2
-73.806,40.668,36
-73.807,40.645,4
-73.807,40.663,136
-73.807,40.681,4
-73.808,40.659,484
-73.808,40.703,2
-73.808,40.758,2
-73.809,40.636,2
-73.809,40.654,334
-73.809,40.672,44
-73.809,40.717,2
-73.81,40.663,300
-73.81,40.681,2
-73.81,40.708,6
-73.811,40.662,398
-73.811,40.66,320
-73.812,40.658,276
-73.812,40.676,22
-73.812,40.694,4
-73.813,40.635,4
-73.813,40.653,132
-73.813,40.671,68
-73.814,40.649,32
-73.814,40.667,162
-73.814,40.685,6
-73.815,40.662,284
-73.815,40.707,2
-73.815,40.743,2
-73.816,40.658,140
-73.816,40.676,18
-73.816,40.694,10
-73.816,40.702,2
-73.817,40.646,2
-73.817,40.64,2
-73.817,40.664,414
-73.817,40.682,4
-73.818,40.641,2
-73.818,40.678,18
-73.818,40.696,14
-73.818,40.69,4
-73.819,40.655,84
-73.819,40.673,28
-73.819,40.691,10
-73.82,40.659,114
-73.82,40.66,174
-73.82,40.677,12
-73.82,40.695,8
-73.82,40.703,2
-73.821,40.645,4
-73.821,40.663,212
-73.821,40.681,12
-73.822,40.659,50
-73.822,40.66,104
-73.822,40.677,44
-73.822,40.695,6
-73.822,40.703,2
-73.823,40.654,42
-73.823,40.672,82
-73.823,40.753,2
-73.824,40.668,272
-73.824,40.686,6
-73.825,40.645,2
-73.825,40.663,112
-73.825,40.681,8
-73.825,40.69,4
-73.825,40.708,2
-73.825,40.762,1
-73.825,40.7,8
-73.826,40.659,18
-73.826,40.677,26
-73.826,40.703,4
-73.826,40.758,2
-73.827,40.636,2
-73.827,40.654,8
-73.827,40.672,198
-73.827,40.717,2
-73.828,40.679,26
-73.828,40.697,2
-73.828,40.705,4
-73.829,40.656,8
-73.829,40.674,170
-73.829,40.692,2
-73.829,40.69,8
-73.83,40.647,4
-73.83,40.665,104
-73.83,40.683,20
-73.83,40.746,2
-73.831,40.664,40
-73.831,40.682,16
-73.831,40.709,8
-73.832,40.678,62
-73.832,40.696,4
-73.832,40.704,12
-73.833,40.637,4
-73.833,40.655,8
-73.833,40.66,12
-73.833,40.673,126
-73.833,40.754,2
-73.834,40.669,66
-73.834,40.687,4
-73.834,40.713,6
-73.834,40.731,2
-73.835,40.664,4
-73.835,40.682,16
-73.835,40.763,2
-73.836,40.678,60
-73.836,40.696,6
-73.836,40.69,8
-73.836,40.704,6
-73.836,40.759,2
-73.837,40.655,4
-73.837,40.673,86
-73.837,40.691,14
-73.837,40.718,16
-73.837,40.736,2
-73.838,40.669,26
-73.838,40.687,26
-73.839,40.664,22
-73.839,40.682,36
-73.839,40.709,2
-73.839,40.727,2
-73.84,40.679,160
-73.84,40.697,4
-73.84,40.705,2
-73.841,40.665,4
-73.841,40.683,58
-73.842,40.679,104
-73.842,40.697,2
-73.842,40.705,4
-73.842,40.723,2
-73.843,40.656,6
-73.843,40.674,76
-73.843,40.692,18
-73.843,40.719,2
-73.843,40.737,2
-73.844,40.66,8
-73.844,40.688,10
-73.845,40.665,4
-73.845,40.683,46
-73.845,40.728,2
-73.846,40.642,2
-73.846,40.64,2
-73.846,40.679,122
