-73.95987701416016,40.775306701660156,-73.95500183105469,40.76476287841797,5.0,2016-01-01 08:00:00,2016-01-01 08:06:41
-73.86583709716797,40.77122116088867,-73.98625946044922,40.758758544921875,5.0,2016-01-01 08:00:00,2016-01-01 08:20:59
-73.98796844482422,40.776329040527344,-73.9793472290039,40.7777099609375,5.0,2016-01-01 08:00:00,2016-01-01 08:03:39
-73.98199462890625,40.76294708251953,-73.99555969238281,40.71704864501953,5.0,2016-01-01 08:00:01,2016-01-01 08:14:28
-73.96038818359375,40.76640319824219,-73.94377136230469,40.74668884277344,5.0,2016-01-01 08:00:01,2016-01-01 08:04:59
-73.98846435546875,40.73127365112305,-73.9891357421875,40.74922180175781,5.0,2016-01-01 08:00:01,2016-01-01 08:09:32
-73.95226287841797,40.77399444580078,-73.96791076660156,40.768001556396484,5.0,2016-01-01 08:00:02,2016-01-01 08:05:51
-74.0107421875,40.651004791259766,-73.94467163085938,40.678096771240234,5.0,2016-01-01 08:00:03,2016-01-01 08:18:31
-73.99735260009766,40.746490478515625,-73.96051025390625,40.766510009765625,5.0,2016-01-01 08:00:03,2016-01-01 08:11:31
-73.98963928222656,40.757537841796875,-73.9622802734375,40.761451721191406,5.0,2016-01-01 08:00:04,2016-01-01 08:08:41
-73.7896728515625,40.64738082885742,-73.96366882324219,40.757659912109375,5.0,2016-01-01 08:00:06,2016-01-01 08:24:03
-73.97077178955078,40.799312591552734,-73.9748306274414,40.7912712097168,5.0,2016-01-01 08:00:10,2016-01-01 08:03:40
-73.95784759521484,40.71773147583008,-73.9840316772461,40.724002838134766,5.0,2016-01-01 08:00:11,2016-01-01 08:09:27
-73.96743774414062,40.77204132080078,-73.95800018310547,40.765907287597656,5.0,2016-01-01 08:00:13,2016-01-01 08:05:35
-73.96385955810547,40.79794692993164,-73.98473358154297,40.76162338256836,5.0,2016-01-01 08:00:13,2016-01-01 08:09:19
-73.98153686523438,40.69028091430664,-73.96974182128906,40.69609069824219,5.0,2016-01-01 08:00:14,2016-01-01 08:05:45
-73.98880004882812,40.774478912353516,-73.99481201171875,40.750457763671875,5.0,2016-01-01 08:00:15,2016-01-01 08:08:51
-73.9548568725586,40.76454162597656,-73.93994903564453,40.793724060058594,5.0,2016-01-01 08:00:16,2016-01-01 08:09:39
-73.97785186767578,40.78401565551758,-73.96782684326172,40.792972564697266,5.0,2016-01-01 08:00:18,2016-01-01 08:02:18
-73.98478698730469,40.76932144165039,-73.99490356445312,40.75006866455078,5.0,2016-01-01 08:00:18,2016-01-01 08:05:41
-74.00237274169922,40.73971939086914,-73.98179626464844,40.72841262817383,5.0,2016-01-01 08:00:19,2016-01-01 08:06:20
-73.99512481689453,40.755393981933594,-73.99400329589844,40.764892578125,5.0,2016-01-01 08:00:19,2016-01-01 08:02:45
-73.96807098388672,40.799468994140625,-73.97618103027344,40.789310455322266,5.0,2016-01-01 08:00:19,2016-01-01 08:03:23
-73.9932861328125,40.719505310058594,-74.01067352294922,40.71759796142578,5.0,2016-01-01 08:00:19,2016-01-01 08:06:04
-74.0006103515625,40.737369537353516,-73.9831771850586,40.69532775878906,5.0,2016-01-01 08:00:21,2016-01-01 08:08:23
-73.94908142089844,40.77337646484375,-73.99968719482422,40.73866271972656,5.0,2016-01-01 08:00:26,2016-01-01 08:10:13
-74.0022964477539,40.72957992553711,-73.98065185546875,40.72882843017578,5.0,2016-01-01 08:00:26,2016-01-01 08:06:32
-73.97119903564453,40.76351547241211,-73.98587036132812,40.71963882446289,5.0,2016-01-01 08:00:27,2016-01-01 08:17:28
-73.99407958984375,40.756168365478516,-73.99137878417969,40.732826232910156,5.0,2016-01-01 08:00:27,2016-01-01 08:09:17
-73.86363983154297,40.76945877075195,-73.98473358154297,40.67803955078125,5.0,2016-01-01 08:00:28,2016-01-01 08:23:07
-73.95443725585938,40.774391174316406,-73.90515899658203,40.706520080566406,5.0,2016-01-01 08:00:28,2016-01-01 08:24:03
-73.94966888427734,40.825279235839844,-73.776611328125,40.64483642578125,5.0,2016-01-01 08:00:29,2016-01-01 08:33:24
-74.00477600097656,40.71868896484375,-73.97853088378906,40.75257110595703,5.0,2016-01-01 08:00:29,2016-01-01 08:07:09
-73.9761734008789,40.7358512878418,-73.98735809326172,40.71929931640625,5.0,2016-01-01 08:00:30,2016-01-01 08:07:43
-73.9587631225586,40.76789474487305,-73.96450805664062,40.76650619506836,5.0,2016-01-01 08:00:31,2016-01-01 08:02:38
-73.91780090332031,40.76999282836914,-73.86763000488281,40.76831817626953,5.0,2016-01-01 08:00:31,2016-01-01 08:05:46
-73.99671936035156,40.73650360107422,-73.97853088378906,40.75251770019531,5.0,2016-01-01 08:00:31,2016-01-01 08:05:38
-73.98344421386719,40.72132110595703,-73.93745422363281,40.81889343261719,5.0,2016-01-01 08:00:33,2016-01-01 08:14:41
-73.98153686523438,40.76682662963867,-73.98148345947266,40.766048431396484,5.0,2016-01-01 08:00:35,2016-01-01 08:01:42
-73.94759368896484,40.82542037963867,-73.92828369140625,40.85129928588867,5.0,2016-01-01 08:00:37,2016-01-01 08:08:14
-73.9903793334961,40.73158645629883,-73.92450714111328,40.754085540771484,5.0,2016-01-01 08:00:38,2016-01-01 08:14:12
-73.9678726196289,40.799808502197266,-73.93661499023438,40.845481872558594,5.0,2016-01-01 08:00:38,2016-01-01 08:12:20
-74.00503540039062,40.74078369140625,-73.8433837890625,40.67402267456055,5.0,2016-01-01 08:00:39,2016-01-01 08:31:13
-73.96043395996094,40.77588653564453,-73.94922637939453,40.781768798828125,5.0,2016-01-01 08:00:40,2016-01-01 08:03:49
-73.9822006225586,40.7628288269043,-73.98951721191406,40.75762939453125,5.0,2016-01-01 08:00:40,2016-01-01 08:03:00
-73.95343017578125,40.781227111816406,-73.97852325439453,40.78160858154297,5.0,2016-01-01 08:00:41,2016-01-01 08:07:43
-73.9918212890625,40.76454162597656,-73.98566436767578,40.75726318359375,5.0,2016-01-01 08:00:41,2016-01-01 08:05:56
-74.00067138671875,40.73711013793945,-73.98866271972656,40.743961334228516,5.0,2016-01-01 08:00:42,2016-01-01 08:09:25
-73.9916763305664,40.749664306640625,-74.00508880615234,40.746910095214844,5.0,2016-01-01 08:00:43,2016-01-01 08:06:05
-73.98218536376953,40.76027297973633,-73.98471069335938,40.748355865478516,5.0,2016-01-01 08:00:43,2016-01-01 08:04:47
-73.99249267578125,40.763343811035156,-73.996826171875,40.75615310668945,5.0,2016-01-01 08:00:43,2016-01-01 08:03:09
-74.00923156738281,40.70798873901367,-73.97840118408203,40.60071563720703,5.0,2016-01-01 08:00:44,2016-01-01 08:21:20
-73.98292541503906,40.76453399658203,-73.99093627929688,40.750152587890625,5.0,2016-01-01 08:00:49,2016-01-01 08:04:44
-73.98941040039062,40.71885681152344,-74.00618743896484,40.748634338378906,5.0,2016-01-01 08:00:51,2016-01-01 08:14:35
-73.94795989990234,40.77062225341797,-73.9638442993164,40.77705383300781,5.0,2016-01-01 08:00:52,2016-01-01 08:04:53
-73.97904968261719,40.74435043334961,-73.97650909423828,40.755340576171875,5.0,2016-01-01 08:00:52,2016-01-01 08:04:27
-73.98487091064453,40.74400329589844,-73.77640533447266,40.64537811279297,5.0,2016-01-01 08:00:54,2016-01-01 08:27:13
-73.98007202148438,40.722450256347656,-73.9627914428711,40.71194076538086,5.0,2016-01-01 08:00:54,2016-01-01 08:10:53
-73.97209167480469,40.74970245361328,-73.9852066040039,40.757850646972656,5.0,2016-01-01 08:00:54,2016-01-01 08:05:27
-74.01010131835938,40.73326873779297,-73.96257019042969,40.79827117919922,5.0,2016-01-01 08:00:55,2016-01-01 08:15:52
-73.9887466430664,40.73175811767578,-73.956298828125,40.7263069152832,5.0,2016-01-01 08:00:56,2016-01-01 08:14:05
-73.98841094970703,40.73751449584961,-73.82980346679688,40.737606048583984,5.0,2016-01-01 08:00:56,2016-01-01 08:34:07
-73.97525787353516,40.791969299316406,-73.9706802368164,40.79412841796875,5.0,2016-01-01 08:00:56,2016-01-01 08:03:52
-73.98054504394531,40.68533706665039,-73.7904052734375,40.64390182495117,5.0,2016-01-01 08:00:56,2016-01-01 08:27:48
-73.9734878540039,40.78914260864258,-73.96826934814453,40.79317855834961,5.0,2016-01-01 08:00:58,2016-01-01 08:02:06
-73.98519897460938,40.76374816894531,-73.99382019042969,40.75123977661133,5.0,2016-01-01 08:00:59,2016-01-01 08:07:31
-73.94969177246094,40.772850036621094,-73.95974731445312,40.77360153198242,5.0,2016-01-01 08:00:59,2016-01-01 08:04:27
-73.95992279052734,40.771217346191406,-73.9577865600586,40.76519012451172,5.0,2016-01-01 08:01:01,2016-01-01 08:03:52
-73.95463562011719,40.81993865966797,-73.94153594970703,40.81355667114258,5.0,2016-01-01 08:01:01,2016-01-01 08:07:40
-73.99864959716797,40.763492584228516,-74.014404296875,40.704490661621094,5.0,2016-01-01 08:01:02,2016-01-01 08:19:03
-73.96248626708984,40.766151428222656,-73.98624420166016,40.77878952026367,5.0,2016-01-01 08:01:02,2016-01-01 08:10:00
-73.97550201416016,40.75794982910156,-73.86622619628906,40.771141052246094,5.0,2016-01-01 08:01:02,2016-01-01 08:24:04
-73.99724578857422,40.74199676513672,-74.013671875,40.702266693115234,5.0,2016-01-01 08:01:03,2016-01-01 08:13:42
-73.9708480834961,40.75680923461914,-73.96363830566406,40.76454162597656,5.0,2016-01-01 08:01:03,2016-01-01 08:03:43
-73.97320556640625,40.74851608276367,-73.98477935791016,40.7325325012207,5.0,2016-01-01 08:01:03,2016-01-01 08:03:37
